fips,n_cont,own_train_size,test_size,county_y_mean,county_y_std,model,model_label,mape,r2,mae,rmse,time
31135,44,230,59,11.316916162984315,0.9092286666425559,zs_regressor,(A) ZS TabPFNRegressor,43.98603204951415,0.34000964155802016,50378.84404793432,74451.4193937453,1.9340996742248535
31135,44,230,59,11.316916162984315,0.9092286666425559,zs_ft_pipeline,(B) ZS FT-pipeline,222.8245578940081,-0.52573408671636,94884.97987288139,113199.26598789304,0.18817615509033203
31135,44,230,59,11.316916162984315,0.9092286666425559,ft_pipeline,(C) FT FT-pipeline,151.40381646920383,-0.0319615174257355,78166.7601959746,93097.05385004757,0.18866324424743652
40127,44,280,72,11.403476794453006,0.8190633146360085,zs_regressor,(A) ZS TabPFNRegressor,56.2829570725132,0.4842189041110109,51958.13132302204,70014.33450007538,2.3562734127044678
40127,44,280,72,11.403476794453006,0.8190633146360085,zs_ft_pipeline,(B) ZS FT-pipeline,56.18551412060096,0.5347313804436464,49870.08808300468,66497.62521293374,0.22829484939575195
40127,44,280,72,11.403476794453006,0.8190633146360085,ft_pipeline,(C) FT FT-pipeline,63.07583240494272,0.31098473466066134,57018.23698165921,80922.38549923759,0.22926974296569824
31077,44,168,43,10.683996945719558,0.8503456390959931,zs_regressor,(A) ZS TabPFNRegressor,34.71139888375676,0.32267477250843757,39375.811409883725,66629.59359498874,1.4034898281097412
31077,44,168,43,10.683996945719558,0.8503456390959931,zs_ft_pipeline,(B) ZS FT-pipeline,86.48492978879682,-0.2798919611945896,62103.50426962209,91591.5047803845,0.13166475296020508
31077,44,168,43,10.683996945719558,0.8503456390959931,ft_pipeline,(C) FT FT-pipeline,80.94635785277696,-0.10224231953464313,56577.74945494186,84997.68143664299,0.1320817470550537
21147,44,276,69,11.498642564267984,0.6482564709228349,zs_regressor,(A) ZS TabPFNRegressor,45.46728771207078,0.5398938676467018,40258.55938491451,55482.73008359513,2.236981153488159
21147,44,276,69,11.498642564267984,0.6482564709228349,zs_ft_pipeline,(B) ZS FT-pipeline,46.78622833735291,0.5538267494223033,40343.154720059436,54636.21139994082,0.22581028938293457
21147,44,276,69,11.498642564267984,0.6482564709228349,ft_pipeline,(C) FT FT-pipeline,45.90016656552313,0.49273482290601756,42606.617242704364,58256.7612852188,0.2263805866241455
32011,44,72,19,11.872378877466305,0.697131273308541,zs_regressor,(A) ZS TabPFNRegressor,27.407596355074777,0.45318389342572774,60586.08037231366,94165.05510117863,0.9441773891448975
32011,44,72,19,11.872378877466305,0.697131273308541,zs_ft_pipeline,(B) ZS FT-pipeline,85.8361146166654,-1.0149161532466646,147961.75759270843,180758.03228121027,0.061730146408081055
32011,44,72,19,11.872378877466305,0.697131273308541,ft_pipeline,(C) FT FT-pipeline,131.03732055119693,-0.33551448097774195,121197.54007626102,147161.2324891781,0.06253480911254883
