fips,quantile,coverage,error,n_predictions
2100,0.3,0.2943181818181818,0.005681818181818177,880
2100,0.4,0.37727272727272726,0.022727272727272763,880
2100,0.5,0.5011363636363636,0.001136363636363602,880
2100,0.6,0.5909090909090909,0.009090909090909038,880
2100,0.7,0.6909090909090909,0.009090909090909038,880
2100,0.8,0.7772727272727272,0.022727272727272818,880
2100,0.9,0.9068181818181819,0.006818181818181834,880
30075,0.1,0.09285714285714286,0.007142857142857145,280
30075,0.2,0.19285714285714287,0.007142857142857145,280
30075,0.3,0.2892857142857143,0.010714285714285676,280
30075,0.4,0.37857142857142856,0.021428571428571463,280
30075,0.5,0.5178571428571429,0.017857142857142905,280
30075,0.6,0.6607142857142857,0.06071428571428572,280
30075,0.7,0.7607142857142857,0.06071428571428572,280
30075,0.8,0.8392857142857143,0.03928571428571426,280
30075,0.9,0.8892857142857142,0.010714285714285787,280
30051,0.1,0.13777777777777778,0.03777777777777777,450
30051,0.2,0.23555555555555555,0.035555555555555535,450
30051,0.3,0.28444444444444444,0.015555555555555545,450
30051,0.4,0.3466666666666667,0.053333333333333344,450
30051,0.5,0.4533333333333333,0.04666666666666669,450
30051,0.6,0.5533333333333333,0.046666666666666634,450
30051,0.7,0.66,0.039999999999999925,450
30051,0.8,0.7755555555555556,0.02444444444444449,450
30051,0.9,0.9066666666666666,0.006666666666666599,450
13007,0.1,0.07752808988764046,0.02247191011235955,890
13007,0.2,0.16853932584269662,0.03146067415730339,890
13007,0.3,0.27303370786516856,0.026966292134831427,890
13007,0.4,0.4314606741573034,0.03146067415730336,890
13007,0.5,0.5393258426966292,0.0393258426966292,890
13007,0.6,0.6539325842696629,0.053932584269662964,890
13007,0.7,0.7292134831460674,0.02921348314606742,890
13007,0.8,0.8033707865168539,0.003370786516853852,890
13007,0.9,0.895505617977528,0.004494382022471988,890
28117,0.1,0.11,0.009999999999999995,700
28117,0.2,0.20285714285714285,0.002857142857142836,700
28117,0.3,0.30142857142857143,0.0014285714285714457,700
28117,0.4,0.4114285714285714,0.011428571428571399,700
28117,0.5,0.5328571428571428,0.03285714285714281,700
28117,0.6,0.6142857142857143,0.014285714285714346,700
28117,0.7,0.7314285714285714,0.03142857142857147,700
28117,0.8,0.8057142857142857,0.005714285714285672,700
28117,0.9,0.88,0.020000000000000018,700
28065,0.1,0.09565217391304348,0.004347826086956524,230
28065,0.2,0.18695652173913044,0.013043478260869573,230
28065,0.3,0.32608695652173914,0.026086956521739146,230
28065,0.4,0.45652173913043476,0.056521739130434734,230
28065,0.5,0.5043478260869565,0.004347826086956497,230
28065,0.6,0.5652173913043478,0.034782608695652195,230
28065,0.7,0.6565217391304348,0.04347826086956519,230
28065,0.8,0.7913043478260869,0.008695652173913104,230
28065,0.9,0.9173913043478261,0.017391304347826098,230
30069,0.1,0.038461538461538464,0.06153846153846154,130
30069,0.2,0.13846153846153847,0.06153846153846154,130
30069,0.3,0.15384615384615385,0.14615384615384613,130
30069,0.4,0.24615384615384617,0.15384615384615385,130
30069,0.5,0.3923076923076923,0.1076923076923077,130
30069,0.6,0.6307692307692307,0.03076923076923077,130
30069,0.7,0.7384615384615385,0.03846153846153855,130
30069,0.8,0.7769230769230769,0.023076923076923106,130
30069,0.9,0.8307692307692308,0.0692307692307692,130
28139,0.1,0.11,0.009999999999999995,100
28139,0.2,0.21,0.009999999999999981,100
28139,0.3,0.31,0.010000000000000009,100
28139,0.4,0.44,0.03999999999999998,100
28139,0.5,0.55,0.050000000000000044,100
28139,0.6,0.67,0.07000000000000006,100
28139,0.7,0.69,0.010000000000000009,100
28139,0.8,0.7,0.10000000000000009,100
28139,0.9,0.73,0.17000000000000004,100
29149,0.1,0.21428571428571427,0.11428571428571427,210
29149,0.2,0.24761904761904763,0.047619047619047616,210
29149,0.3,0.319047619047619,0.019047619047619035,210
29149,0.4,0.37142857142857144,0.02857142857142858,210
29149,0.5,0.46190476190476193,0.03809523809523807,210
29149,0.6,0.5333333333333333,0.06666666666666665,210
29149,0.7,0.6619047619047619,0.03809523809523807,210
29149,0.8,0.7904761904761904,0.009523809523809601,210
29149,0.9,0.9,0.0,210
30045,0.1,0.1,0.0,700
30045,0.2,0.16285714285714287,0.037142857142857144,700
30045,0.3,0.25142857142857145,0.04857142857142854,700
30045,0.4,0.35,0.050000000000000044,700
30045,0.5,0.45571428571428574,0.04428571428571426,700
30045,0.6,0.5928571428571429,0.0071428571428571175,700
30045,0.7,0.73,0.030000000000000027,700
30045,0.8,0.8257142857142857,0.02571428571428569,700
30045,0.9,0.89,0.010000000000000009,700
29083,0.1,0.1108433734939759,0.010843373493975891,830
29083,0.2,0.19036144578313252,0.00963855421686749,830
29083,0.3,0.26265060240963856,0.03734939759036143,830
29083,0.4,0.38313253012048193,0.016867469879518093,830
