fips,filename,row_count,file_size_bytes,file_size_mb
48505,fips_48505.csv,149,127415,0.12
48507,fips_48507.csv,97,83530,0.08
49001,fips_49001.csv,57,49471,0.05
49003,fips_49003.csv,3775,3243800,3.09
49005,fips_49005.csv,8121,6705111,6.39
49007,fips_49007.csv,1702,1399945,1.34
49011,fips_49011.csv,22676,18855225,17.98
49013,fips_49013.csv,474,403305,0.38
49021,fips_49021.csv,3297,2748609,2.62
49025,fips_49025.csv,7,8413,0.01
49027,fips_49027.csv,639,515236,0.49
49029,fips_49029.csv,120,100434,0.1
49033,fips_49033.csv,323,264064,0.25
49035,fips_49035.csv,65661,57170401,54.52
49039,fips_49039.csv,541,447413,0.43
49041,fips_49041.csv,1676,1396540,1.33
49043,fips_49043.csv,3193,2658682,2.54
49045,fips_49045.csv,4446,3595235,3.43
49049,fips_49049.csv,42516,33721008,32.16
49051,fips_49051.csv,1712,1400653,1.34
49053,fips_49053.csv,8177,6991221,6.67
49057,fips_49057.csv,18294,15751943,15.02
50001,fips_50001.csv,2800,2345640,2.24
50003,fips_50003.csv,3340,2694504,2.57
50005,fips_50005.csv,3087,2570679,2.45
50007,fips_50007.csv,9100,7223235,6.89
50009,fips_50009.csv,927,773283,0.74
50011,fips_50011.csv,4399,3589057,3.42
50013,fips_50013.csv,1126,922819,0.88
50015,fips_50015.csv,2493,2108000,2.01
50017,fips_50017.csv,2641,2175739,2.07
50019,fips_50019.csv,3308,2767478,2.64
50021,fips_50021.csv,5782,4727284,4.51
50023,fips_50023.csv,4952,4069829,3.88
50025,fips_50025.csv,4791,3946977,3.76
50027,fips_50027.csv,5683,4654281,4.44
51001,fips_51001.csv,4236,3515915,3.35
51003,fips_51003.csv,7562,6499551,6.2
51005,fips_51005.csv,2229,1882724,1.8
51007,fips_51007.csv,565,483420,0.46
51009,fips_51009.csv,2489,2163835,2.06
51011,fips_51011.csv,1104,901874,0.86
51013,fips_51013.csv,8513,7156951,6.83
51015,fips_51015.csv,3807,3322933,3.17
51017,fips_51017.csv,395,310808,0.3
51019,fips_51019.csv,3816,3240407,3.09
51021,fips_51021.csv,593,506787,0.48
51023,fips_51023.csv,2917,2458648,2.34
51025,fips_51025.csv,351,287446,0.27
51027,fips_51027.csv,391,334152,0.32
51029,fips_51029.csv,608,497318,0.47
51031,fips_51031.csv,2785,2388407,2.28
51033,fips_51033.csv,2486,2181649,2.08
51035,fips_51035.csv,1473,1198672,1.14
51036,fips_51036.csv,409,350240,0.33
51037,fips_51037.csv,702,566922,0.54
51041,fips_51041.csv,34361,29019280,27.67
51043,fips_51043.csv,1502,1232575,1.18
51045,fips_51045.csv,639,501016,0.48
51047,fips_51047.csv,3019,2693379,2.57
51049,fips_51049.csv,484,400783,0.38
51051,fips_51051.csv,907,750995,0.72
51053,fips_51053.csv,2330,2021372,1.93
51057,fips_51057.csv,882,760971,0.73
51059,fips_51059.csv,77567,68266117,65.1
51061,fips_51061.csv,7163,6262260,5.97
51063,fips_51063.csv,452,377259,0.36
51065,fips_51065.csv,1486,1282817,1.22
51067,fips_51067.csv,4338,3748089,3.57
51069,fips_51069.csv,7763,6767747,6.45
51071,fips_51071.csv,1172,1028996,0.98
51073,fips_51073.csv,2799,2449777,2.34
51075,fips_51075.csv,2506,2016396,1.92
51077,fips_51077.csv,1807,1575756,1.5
51079,fips_51079.csv,1187,995783,0.95
51081,fips_51081.csv,634,543662,0.52
51083,fips_51083.csv,2900,2388519,2.28
51085,fips_51085.csv,10895,9027935,8.61
51087,fips_51087.csv,21264,18486494,17.63
51089,fips_51089.csv,4162,3465831,3.31
51091,fips_51091.csv,392,330127,0.31
51093,fips_51093.csv,3459,3006114,2.87
51095,fips_51095.csv,8276,7037260,6.71
51097,fips_51097.csv,278,244366,0.23
51099,fips_51099.csv,2874,2435158,2.32
51101,fips_51101.csv,2320,1934400,1.84
51103,fips_51103.csv,2201,1866683,1.78
51105,fips_51105.csv,1864,1519210,1.45
51107,fips_51107.csv,31481,27213911,25.95
51109,fips_51109.csv,3592,3171944,3.03
51111,fips_51111.csv,804,668569,0.64
51113,fips_51113.csv,881,765289,0.73
51115,fips_51115.csv,775,602286,0.57
51117,fips_51117.csv,3433,2831309,2.7
51119,fips_51119.csv,904,806598,0.77
51121,fips_51121.csv,4696,3903061,3.72
51125,fips_51125.csv,577,498269,0.48
51127,fips_51127.csv,1942,1693872,1.62
51131,fips_51131.csv,1390,1127579,1.08
51133,fips_51133.csv,1375,1095522,1.04
51135,fips_51135.csv,576,461832,0.44
51137,fips_51137.csv,3118,2613453,2.49
51139,fips_51139.csv,1385,1208806,1.15
51141,fips_51141.csv,581,473417,0.45
51143,fips_51143.csv,5388,4504609,4.3
51145,fips_51145.csv,2792,2381031,2.27
51147,fips_51147.csv,737,571518,0.55
51149,fips_51149.csv,2090,1816640,1.73
51153,fips_51153.csv,42249,34761560,33.15
51155,fips_51155.csv,3515,2805759,2.68
51157,fips_51157.csv,723,644288,0.61
51159,fips_51159.csv,695,571562,0.55
51161,fips_51161.csv,8971,7871047,7.51
51163,fips_51163.csv,1258,1094401,1.04
51165,fips_51165.csv,7862,5336565,5.09
51167,fips_51167.csv,1512,1244997,1.19
51169,fips_51169.csv,1782,1506173,1.44
51171,fips_51171.csv,3921,3414507,3.26
51173,fips_51173.csv,1937,1697825,1.62
51177,fips_51177.csv,13773,11830628,11.28
51179,fips_51179.csv,11714,10285800,9.81
51181,fips_51181.csv,357,301998,0.29
51183,fips_51183.csv,829,696805,0.66
51185,fips_51185.csv,1455,1273910,1.21
51187,fips_51187.csv,3492,3026719,2.89
51191,fips_51191.csv,2406,2071261,1.98
51193,fips_51193.csv,2638,1955368,1.86
51195,fips_51195.csv,2111,1809028,1.73
51197,fips_51197.csv,1290,1081167,1.03
51199,fips_51199.csv,6255,5304978,5.06
51510,fips_51510.csv,6083,5280493,5.04
51515,fips_51515.csv,3,3464,0.0
51520,fips_51520.csv,896,789894,0.75
51530,fips_51530.csv,306,268910,0.26
51540,fips_51540.csv,2600,2262099,2.16
51550,fips_51550.csv,19622,17212953,16.42
51570,fips_51570.csv,2137,1834176,1.75
51580,fips_51580.csv,789,683897,0.65
51590,fips_51590.csv,4154,3637642,3.47
51600,fips_51600.csv,282,245818,0.23
51620,fips_51620.csv,792,695793,0.66
51630,fips_51630.csv,1629,1446736,1.38
51650,fips_51650.csv,14349,12609913,12.03
51670,fips_51670.csv,2930,2525172,2.41
51678,fips_51678.csv,446,365649,0.35
51680,fips_51680.csv,6543,5591398,5.33
51683,fips_51683.csv,569,500505,0.48
51685,fips_51685.csv,288,249434,0.24
51690,fips_51690.csv,1721,1394262,1.33
51700,fips_51700.csv,14784,12866074,12.27
51710,fips_51710.csv,20160,17321708,16.52
51720,fips_51720.csv,247,220340,0.21
51730,fips_51730.csv,3589,3129937,2.98
51735,fips_51735.csv,219,192609,0.18
51740,fips_51740.csv,12417,10813147,10.31
51750,fips_51750.csv,592,476089,0.45
51760,fips_51760.csv,17316,15138036,14.44
51770,fips_51770.csv,10095,8600510,8.2
51775,fips_51775.csv,1609,1412633,1.35
51790,fips_51790.csv,2836,2370458,2.26
51800,fips_51800.csv,10564,8799101,8.39
51810,fips_51810.csv,33759,29462201,28.1
51820,fips_51820.csv,2903,2497690,2.38
51830,fips_51830.csv,878,760122,0.72
51840,fips_51840.csv,1755,1567763,1.5
53001,fips_53001.csv,906,773095,0.74
53003,fips_53003.csv,2426,1965086,1.87
53005,fips_53005.csv,12844,11017763,10.51
53007,fips_53007.csv,4976,4238053,4.04
53009,fips_53009.csv,7388,6540317,6.24
53011,fips_53011.csv,37731,34122969,32.54
53013,fips_53013.csv,373,319251,0.3
53015,fips_53015.csv,7201,6244648,5.96
53017,fips_53017.csv,2486,2160148,2.06
53019,fips_53019.csv,702,586687,0.56
53021,fips_53021.csv,5041,4179052,3.99
53025,fips_53025.csv,4583,3850548,3.67
53027,fips_53027.csv,5127,4344577,4.14
53029,fips_53029.csv,8671,7640194,7.29
53031,fips_53031.csv,1133,1008708,0.96
53033,fips_53033.csv,133225,117136168,111.71
53035,fips_53035.csv,20187,18033184,17.2
53037,fips_53037.csv,1570,1360554,1.3
53039,fips_53039.csv,715,603399,0.58
53041,fips_53041.csv,6293,5484374,5.23
53045,fips_53045.csv,3973,3479646,3.32
53047,fips_53047.csv,2241,1920529,1.83
53049,fips_53049.csv,2839,2469175,2.35
53051,fips_53051.csv,1957,1707331,1.63
53053,fips_53053.csv,61880,55103414,52.55
53055,fips_53055.csv,274,244020,0.23
53057,fips_53057.csv,6963,6144900,5.86
53059,fips_53059.csv,498,432264,0.41
53061,fips_53061.csv,46094,40499172,38.62
53063,fips_53063.csv,36431,32679727,31.17
53065,fips_53065.csv,2545,2231962,2.13
53067,fips_53067.csv,20329,18156331,17.32
53069,fips_53069.csv,289,243226,0.23
53071,fips_53071.csv,2881,2537880,2.42
53073,fips_53073.csv,11821,10164343,9.69
53077,fips_53077.csv,7463,6596364,6.29
54001,fips_54001.csv,448,389688,0.37
54003,fips_54003.csv,8467,7384515,7.04
54005,fips_54005.csv,483,419519,0.4
54007,fips_54007.csv,135,119550,0.11
54009,fips_54009.csv,255,222516,0.21
54011,fips_54011.csv,4964,4295808,4.1
54015,fips_54015.csv,119,105029,0.1
54017,fips_54017.csv,131,113000,0.11
54019,fips_54019.csv,1181,1018912,0.97
54021,fips_54021.csv,112,96885,0.09
54023,fips_54023.csv,301,262830,0.25
54025,fips_54025.csv,1157,999034,0.95
54027,fips_54027.csv,248,213833,0.2
54029,fips_54029.csv,1711,1481183,1.41
54031,fips_54031.csv,301,264146,0.25
54033,fips_54033.csv,3366,2896248,2.76
54035,fips_54035.csv,1766,1523881,1.45
54037,fips_54037.csv,7872,6936653,6.62
54039,fips_54039.csv,7780,6418266,6.12
54041,fips_54041.csv,487,421975,0.4
54045,fips_54045.csv,663,544698,0.52
54047,fips_54047.csv,91,79030,0.08
54049,fips_54049.csv,3297,2850036,2.72
54051,fips_54051.csv,1416,1203758,1.15
54053,fips_54053.csv,482,415649,0.4
54055,fips_54055.csv,2539,2181771,2.08
54057,fips_54057.csv,640,560197,0.53
54059,fips_54059.csv,123,102969,0.1
54061,fips_54061.csv,6931,6012135,5.73
54063,fips_54063.csv,405,333948,0.32
54065,fips_54065.csv,1226,1070224,1.02
54067,fips_54067.csv,264,227627,0.22
54069,fips_54069.csv,2261,1937239,1.85
54071,fips_54071.csv,52,45251,0.04
54073,fips_54073.csv,341,301025,0.29
54075,fips_54075.csv,362,316086,0.3
54077,fips_54077.csv,838,724725,0.69
54079,fips_54079.csv,3144,2736172,2.61
54081,fips_54081.csv,4717,4048144,3.86
54083,fips_54083.csv,357,313328,0.3
54085,fips_54085.csv,151,129569,0.12
54087,fips_54087.csv,426,371410,0.35
54089,fips_54089.csv,88,75297,0.07
54091,fips_54091.csv,454,397549,0.38
54093,fips_54093.csv,190,166730,0.16
54095,fips_54095.csv,271,232361,0.22
54097,fips_54097.csv,718,617426,0.59
54099,fips_54099.csv,1566,1327135,1.27
54101,fips_54101.csv,49,43363,0.04
54103,fips_54103.csv,596,514288,0.49
54105,fips_54105.csv,98,87405,0.08
54107,fips_54107.csv,6266,5447180,5.19
54109,fips_54109.csv,186,158583,0.15
55001,fips_55001.csv,5544,4533397,4.32
55003,fips_55003.csv,1950,1606050,1.53
55005,fips_55005.csv,5980,4863763,4.64
55007,fips_55007.csv,2380,1951457,1.86
55009,fips_55009.csv,22201,18069577,17.23
55011,fips_55011.csv,1491,1236850,1.18
55013,fips_55013.csv,2747,2273189,2.17
55015,fips_55015.csv,4122,3437154,3.28
55017,fips_55017.csv,5246,4278056,4.08
55019,fips_55019.csv,2813,2317265,2.21
55021,fips_55021.csv,5213,4302626,4.1
55023,fips_55023.csv,1473,1203155,1.15
55025,fips_55025.csv,37138,31498153,30.04
55027,fips_55027.csv,7012,5806581,5.54
55029,fips_55029.csv,4843,3986024,3.8
55031,fips_55031.csv,4358,3582590,3.42
55033,fips_55033.csv,3435,2840824,2.71
55035,fips_55035.csv,6658,5662182,5.4
55037,fips_55037.csv,557,464470,0.44
55039,fips_55039.csv,7173,5856787,5.59
55041,fips_55041.csv,1268,1025473,0.98
55043,fips_55043.csv,3143,2605727,2.49
55045,fips_55045.csv,3469,2860639,2.73
55047,fips_55047.csv,2498,2061788,1.97
55049,fips_55049.csv,1956,1623866,1.55
55051,fips_55051.csv,1294,1068977,1.02
55053,fips_55053.csv,1947,1618961,1.54
55055,fips_55055.csv,5299,4386247,4.18
55057,fips_55057.csv,2950,2427206,2.31
55059,fips_55059.csv,11152,9674288,9.23
55061,fips_55061.csv,1377,1145537,1.09
55063,fips_55063.csv,7470,6081442,5.8
55065,fips_55065.csv,1349,1113377,1.06
55067,fips_55067.csv,2209,1816647,1.73
55069,fips_55069.csv,2837,2344642,2.24
55071,fips_55071.csv,7175,5905267,5.63
55073,fips_55073.csv,8850,7158681,6.83
55075,fips_55075.csv,6322,5187980,4.95
55077,fips_55077.csv,1898,1577351,1.5
55078,fips_55078.csv,281,241084,0.23
55079,fips_55079.csv,48479,41050924,39.15
55081,fips_55081.csv,3221,2665406,2.54
55083,fips_55083.csv,5115,4250886,4.05
55085,fips_55085.csv,4464,3557669,3.39
55087,fips_55087.csv,15511,12873623,12.28
55089,fips_55089.csv,6471,5249357,5.01
55091,fips_55091.csv,584,488232,0.47
55093,fips_55093.csv,3867,3152519,3.01
55095,fips_55095.csv,4170,3441031,3.28
55097,fips_55097.csv,5499,4542672,4.33
55099,fips_55099.csv,1821,1494802,1.43
55101,fips_55101.csv,13417,11080166,10.57
55103,fips_55103.csv,1128,930163,0.89
55105,fips_55105.csv,14196,11868373,11.32
55107,fips_55107.csv,1492,1239822,1.18
55109,fips_55109.csv,7839,6366410,6.07
55111,fips_55111.csv,4029,3292747,3.14
55113,fips_55113.csv,2878,2390372,2.28
55115,fips_55115.csv,3330,2766068,2.64
55117,fips_55117.csv,8456,7208078,6.87
55119,fips_55119.csv,1525,1269275,1.21
55121,fips_55121.csv,2772,2295163,2.19
55123,fips_55123.csv,2243,1817584,1.73
55125,fips_55125.csv,4063,3300425,3.15
55127,fips_55127.csv,9978,7973827,7.6
55129,fips_55129.csv,1985,1637494,1.56
55131,fips_55131.csv,9094,7479186,7.13
55133,fips_55133.csv,25306,21473589,20.48
55135,fips_55135.csv,3853,3187757,3.04
55137,fips_55137.csv,3652,3033910,2.89
55139,fips_55139.csv,10479,8850459,8.44
55141,fips_55141.csv,7644,6194739,5.91
56001,fips_56001.csv,2236,1968877,1.88
56003,fips_56003.csv,737,648312,0.62
56005,fips_56005.csv,1,3315,0.0
56007,fips_56007.csv,1189,1019905,0.97
56009,fips_56009.csv,912,796191,0.76
56011,fips_56011.csv,427,359098,0.34
56013,fips_56013.csv,38,35169,0.03
56015,fips_56015.csv,858,751433,0.72
56019,fips_56019.csv,437,381052,0.36
56021,fips_56021.csv,8094,7012872,6.69
56023,fips_56023.csv,1029,897408,0.86
56025,fips_56025.csv,6811,5906819,5.63
56029,fips_56029.csv,1434,1250526,1.19
56031,fips_56031.csv,369,311359,0.3
56033,fips_56033.csv,1491,1298040,1.24
56035,fips_56035.csv,439,374162,0.36
56037,fips_56037.csv,2133,1854142,1.77
56039,fips_56039.csv,427,368680,0.35
56041,fips_56041.csv,674,586255,0.56
56043,fips_56043.csv,589,505186,0.48
78010,fips_78010.csv,223,81227,0.08
78020,fips_78020.csv,51,20556,0.02
78030,fips_78030.csv,112,44991,0.04
