fips,n_rows,n_features,target_mean,target_std,target_min,target_max,null_fraction
8121,500,120,11.868784828395608,0.7977008666199191,8.85366542803745,13.972514306773938,0.05173333333333333
8123,39355,120,12.94488204466287,0.4325473471749332,9.103311799217659,16.38045991542581,0.006831829924194299
8125,673,120,11.958685102399315,0.6180821341111519,8.956995311928852,13.635187003832993,0.013088162456661714
9001,2,120,13.239345772377225,0.258973895244162,13.056223574899784,13.422467969854667,0.2916666666666667
11001,21638,120,13.544245830669308,0.620737679001267,9.550377674761892,16.666217059468007,0.021827340789352067
12001,19994,120,12.3897403751243,0.6238932851915993,8.85366542803745,15.816990558174398,0.012017771998266147
12003,1896,120,12.10187976732237,0.6711957117248476,8.642238680390461,14.580978400103845,0.020042194092827006
12005,18971,120,12.422026906908759,0.6842392546404326,8.611593866837723,16.489659207390805,0.0073348795530019505
12007,1046,120,11.962225579188683,0.7072467822629444,9.056139690898883,14.22097566607244,0.018546845124282983
12009,56911,120,12.544862359948972,0.6180302298787481,8.536995818712418,16.603603466740022,0.011083973221345609
12011,129273,120,12.978323418432048,0.6299433427700043,8.648221453822641,17.42862335737854,0.017388330638777368
12013,435,120,11.651157084637736,0.7847837620435368,8.85366542803745,14.253765488895429,0.017088122605363985
12015,31171,120,12.498550507510451,0.6879628000805951,8.748304912379623,16.523560759066484,0.015147893875717815
12017,19291,120,12.139487454975168,0.7184924878450931,8.699514748210191,15.679590688771956,0.010759767076184059
12019,18674,120,12.498923718037286,0.6076308303199847,8.531293315795018,16.383663547542866,0.014049391310556568
12021,33013,120,13.453045525105878,0.8892852321343793,9.210340371976184,18.735491483792398,0.03520784741364513
12023,4963,120,11.938933202615445,0.683670643492154,8.922658299524402,14.690979295318174,0.015004365639062395
12025,1427,120,13.100019986918586,0.29974474725890615,12.100712129872347,15.250595083253597,0.3183017986451764
12027,2466,120,12.000618684504325,0.7193388138394051,8.922658299524402,14.978661367769956,0.016991078669910786
12029,762,120,11.733865602460384,0.6878992988391796,9.210340371976184,13.710150042306449,0.025054680664916885
12031,88243,120,12.388996194747673,0.7325836103862796,8.517393171418904,16.602920156413607,0.016230654745041154
12033,30003,120,12.230244729295471,0.6697168637815294,8.531293315795018,16.079874438138123,0.02179893121798931
12035,18900,120,12.615734612211602,0.5505531004293173,9.210340371976184,15.955576721460545,0.025544532627865962
12037,1427,120,12.57375062829977,0.9961662859833367,9.305650551780507,16.06680235657077,0.024340107451530018
12039,2226,120,11.896894437604967,0.7516701585113096,8.85366542803745,13.81571053796694,0.0163858939802336
12041,1259,120,11.887963747406834,0.7386738770659489,9.244741798693514,14.269765830241871,0.015720148265819432
12043,650,120,11.87801836844751,0.6772622880149236,8.85366542803745,13.693342923990066,0.02919230769230769
12045,2387,120,12.555795587782764,0.9093489572013048,9.035986984831405,15.823724590355742,0.023533724340175952
12047,264,120,11.773438661595392,0.6996009898643779,8.922658299524402,13.710150042306449,0.02446338383838384
12049,1012,120,11.757414275447132,0.7165206590401658,9.047821442478408,14.28551418721001,0.013866930171277997
12051,2248,120,12.13471274165665,0.676986137025188,8.612503371220562,14.745112303898102,0.02087781731909846
12053,30673,120,12.200909612409221,0.583211478361753,8.531293315795018,15.691107678794783,0.00793830621936774
12055,10775,120,12.034615839430113,0.6194543275767735,8.732304571033183,15.176487111099874,0.0077308584686774946
12057,148394,120,12.641250180447487,0.6182707170296502,8.88875674784872,16.987814598238543,0.00970777120368748
12059,537,120,11.73823945262374,0.6914858236380977,8.699514748210191,15.285686403064867,0.022486033519553073
12061,14287,120,12.691714760168914,0.7299295059738915,8.82834762005316,17.034386382832476,0.01900503954644082
12063,2193,120,11.788132548802789,0.6928230455782332,8.699514748210191,14.508657738524219,0.015439276485788113
12065,512,120,12.166485316319115,0.7252756465324588,9.798127036878302,14.30715336231349,0.014078776041666666
12067,168,120,11.849465352967252,0.7439685672564881,9.104979856318357,13.604789526648622,0.023115079365079366
12069,43349,120,12.544707315124814,0.5958361827643898,8.531293315795018,17.332117791137257,0.030829046421678316
12071,93666,120,12.753609859331718,0.728274843582285,8.612503371220562,16.930140800960476,0.009651670118648531
12073,22116,120,12.253148337516292,0.7125257483125523,8.779557455883728,17.157531019384194,0.02167510701151504
12075,3184,120,11.875432101325268,0.780912136639926,8.702842538302868,15.761420707019587,0.025149183417085427
12077,209,120,11.67661776721404,0.7247677329029153,9.711115659888671,13.321214236149494,0.03672248803827751
12079,708,120,11.63880355873917,0.7547749864033012,9.210340371976184,15.390108547555666,0.01880885122410546
12081,36765,120,12.789168240556771,0.6973833851533042,9.413281215972873,16.489314320337893,0.008887528899768802
12083,37278,120,12.242937222549992,0.6607345436649114,8.531293315795018,16.95372281579898,0.008357699805068225
12085,18099,120,12.950735222189198,0.7730094130128808,9.210340371976184,17.824569525904014,0.01501464169291121
12086,20726,120,13.254810390781312,0.7062540221152799,9.503009985939002,18.720785336402702,0.01226961304641513
